NULL,model1,2018-08-03,buy,240.322447867612,1209.3,2018-08-03,1214.7793151764731,1316.8024358481873
NULL,model1,2018-08-16,sell,-255.27208319100274,1165.8324991757602,2018-08-16,1202.3004986565147,38440.80117453329
NULL,model1,2018-08-17,buy,255.27208319100274,1173.7,2018-08-17,1165.8324991757602,-2008.3533249106424
NULL,model1,2018-08-24,sell,-244.42575519302562,1185.3,2018-08-24,1190.2765695882476,-1679.8549323507898
NULL,model1,2018-08-27,buy,243.21400163252596,1206.3,2018-08-27,1185.3,-5107.494034283045
NULL,model1,2018-09-04,buy,487.59519381171015,1201.1,2018-09-04,1196.3446185190485,-2318.7011548531286
NULL,model1,2018-09-07,sell,-238.28540948255005,1200.3,2018-09-07,1207.0261199730874,-1602.7362520158913
NULL,model1,2018-09-17,buy,499.6864225835338,1194.7,2018-09-17,1193.1880355490964,-755.5081075455136
NULL,model1,2018-09-26,buy,247.70235590229407,1200.3,2018-09-26,1194.2881688542518,-1489.1447380886038
NULL,model1,2018-09-28,buy,268.3188627766112,1184.6,2018-09-28,1188.3561846160612,1007.8551845605749
NULL,model1,2018-10-09,buy,519.6451544194523,1189.6,2018-10-09,1191.7598551574088,1122.3582667953754
NULL,model1,2018-10-16,sell,-255.3860639123157,1228.0,2018-10-16,1197.8731806284895,7693.969817487362
NULL,model1,2018-11-01,buy,499.9816307711252,1216.6,2018-11-01,1220.6455907502936,2022.7210607644445
NULL,model1,2018-11-14,buy,531.8372012713421,1202.8,2018-11-14,1223.5833990239928,11053.384769825896
NULL,model1,2018-11-19,sell,-260.76987476881686,1222.6,2018-11-19,1222.644686471646,-11.65288561503288
NULL,model1,2018-11-21,sell,-264.7567569263549,1222.4,2018-11-21,1227.3557802951,-1312.0763189701795
NULL,model1,2018-11-28,buy,812.1761885287674,1214.3,2018-11-28,1215.9265275225928,1321.026923836578
NULL,model1,2019-03-06,buy,263.85935552845933,1288.8,2019-03-06,1331.7022993732169,11320.173063306042
NULL,model1,2019-03-15,buy,258.3039766775399,1295.6,2019-03-15,1296.1555284928268,143.49521885485606
NULL,model1,2019-04-02,buy,530.0112960564234,1288.7,2019-04-02,1306.0130085597716,9176.090105400477
NULL,model1,2019-04-22,buy,852.3727321444065,1275.3,2019-04-22,1298.075664367788,19413.355263575522
NULL,model1,2019-05-02,sell,-349.40960961418017,1273.782920160967,2019-05-02,1274.5226470984862,-1313.2403360126061
NULL,model1,2019-05-03,buy,349.40960961418017,1271.6,2019-05-03,1273.782920160967,762.7332812624428
NULL,model1,2019-05-21,buy,674.6578318664939,1277.7,2019-05-21,1288.9306304978575,7576.832822178209
NULL,model1,2019-06-11,buy,341.44466036743574,1328.9,2019-06-11,1332.3326522637633,1172.060786360136
NULL,model1,2019-06-25,sell,-233.55012515466098,1419.9,2019-06-25,1410.1726280792236,2271.828929523281
NULL,model1,2019-06-27,buy,505.41255517281013,1412.7,2019-06-27,1400.9049454223739,-5961.3686724807885
NULL,model1,2019-07-02,buy,188.41061901455436,1386.2,2019-07-02,1393.9403183420786,1458.3581702007345
NULL,model1,2019-07-05,buy,186.07877430274948,1421.6,2019-07-05,1400.8783088183482,-3961.7482092775713
NULL,model1,2019-07-08,sell,-168.6312172569163,1401.0,2019-07-08,1421.6,-3473.8030754924603
NULL,model1,2019-08-01,buy,176.96481238448558,1449.7656731449304,2019-08-01,1409.6086074501623,-10859.389277941948
NULL,model1,2019-08-12,sell,-224.25195932112786,1499.1,2019-08-12,1449.6921242188084,11079.81294982709
NULL,model1,2019-08-14,buy,158.22143520655297,1502.8,2019-08-14,1484.5793656621915,-2882.8949153018466
NULL,model1,2019-08-20,buy,139.76477135860088,1497.6,2019-08-20,1495.7413918209713,-259.76794718715485
NULL,model1,2019-08-28,sell,-154.97111615866035,1540.9,2019-08-28,1522.1100048377496,2911.9065229097937
NULL,model1,2019-09-04,buy,298.4098224309008,1549.8,2019-09-04,1525.9999999999998,-7102.1537738554935
NULL,model1,2019-09-10,buy,290.7127247092077,1500.2,2019-09-10,1529.3277362049705,8467.803556758
NULL,model1,2019-10-02,buy,303.9518261654565,1482.9,2019-10-02,1508.4882855570154,7777.606123497975
NULL,model1,2019-10-14,buy,156.32321670082706,1488.0,2019-10-14,1486.1660291526791,-286.69222218873983
NULL,model1,2019-10-28,sell,-154.14674236780493,1503.6,2019-10-28,1504.0172586439407,-64.3190606882884
NULL,model1,2019-10-30,buy,205.0720011821899,1490.5,2019-10-30,1483.4528122767936,-1445.180889104504
NULL,model1,2019-11-04,sell,-204.45138660033163,1516.4,2019-11-04,1505.7200483172994,2183.5309303526983
NULL,model1,2019-11-12,buy,807.9477961400286,1455.9000000000003,2019-11-12,1494.33975299551,31057.31371688931
NULL,model1,2019-11-26,buy,219.32592807838572,1455.1,2019-11-26,1455.8198440513193,157.88046462731975
NULL,model1,2019-11-29,sell,-272.9642031776988,1457.810754471506,2019-11-29,1472.7807259537628,-4237.309621575564
